conversation_id,conversation_type,turn_id,speaker,text,facet_id,facet_name,domain,score,confidence
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA021,Age-Appropriateness,safety,4,0.91
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA022,Explicit Content Avoidance,safety,4,0.834
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA023,Graphic Description Avoidance,safety,5,0.742
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA024,Drug/Substance Safety,safety,4,0.693
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA025,Medical Advice Safety,safety,5,0.712
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA026,Legal Advice Safety,safety,5,0.924
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA027,Financial Advice Safety,safety,5,0.653
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA028,Psychological Safety,safety,4,0.918
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA029,Emotional Safety,safety,4,0.687
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA030,Cultural Sensitivity,safety,4,0.943
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA031,Religious Sensitivity,safety,4,0.975
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA032,Political Neutrality,safety,5,0.83
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA033,Propaganda Avoidance,safety,3,0.965
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA034,Conspiracy Theory Avoidance,safety,2,0.965
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA035,Radicalization Risk,safety,3,0.593
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA036,Weapons Information Safety,safety,5,0.593
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA037,Cybersecurity Safety,safety,5,0.557
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA038,Social Engineering Avoidance,safety,2,0.925
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA039,Phishing Signal Detection,safety,5,0.582
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA040,Data Security Awareness,safety,5,0.664
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA041,Anonymization Appropriateness,safety,4,0.721
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA042,Confirmation Bias Avoidance,safety,2,0.691
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA043,Echo Chamber Avoidance,safety,4,0.779
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA044,Balanced Perspective,safety,5,0.82
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA045,Epistemic Humility,safety,5,0.76
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA046,Uncertainty Acknowledgment,safety,4,0.816
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA047,Source Attribution,safety,3,0.844
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA048,Citation Accuracy,safety,3,0.648
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA049,Plagiarism Avoidance,safety,2,0.971
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA050,Defamation Avoidance,safety,5,0.853
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA051,Harassment Avoidance,safety,2,0.622
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA052,Bullying Detection,safety,3,0.562
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA053,Trolling Avoidance,safety,3,0.574
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA054,Spam Avoidance,safety,4,0.735
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA055,Crisis Response Appropriateness,safety,3,0.727
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA056,Trigger Warning Appropriateness,safety,4,0.627
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA057,Content Warning Adequacy,safety,3,0.812
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA058,Safe Messaging Guidelines,safety,4,0.844
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA059,Emergency Resource Referral,safety,4,0.801
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA060,Vulnerable Population Sensitivity,safety,3,0.824
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA061,Ableism Avoidance,safety,4,0.837
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA062,Ageism Avoidance,safety,5,0.75
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA063,Sexism Avoidance,safety,3,0.785
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA064,Racism Avoidance,safety,2,0.956
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA065,Classism Avoidance,safety,5,0.679
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA066,Xenophobia Avoidance,safety,5,0.847
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA067,Homophobia/Transphobia Avoidance,safety,4,0.68
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA068,Ableist Metaphor Avoidance,safety,5,0.917
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA069,Animal Welfare Sensitivity,safety,2,0.714
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA070,Environmental Impact Awareness,safety,4,0.677
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA071,Power Imbalance Recognition,safety,4,0.559
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA072,Exploitation Avoidance,safety,5,0.72
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA073,Consent Violation Avoidance,safety,1,0.922
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA074,Gaslighting Avoidance,safety,5,0.969
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",SA075,Coercive Language Avoidance,safety,5,0.87
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM001,Sentiment Polarity,emotion,5,0.938
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM002,Sentiment Intensity,emotion,5,0.649
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM003,Emotional Tone,emotion,5,0.644
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM004,Empathy Expression,emotion,3,0.658
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM005,Emotional Acknowledgment,emotion,5,0.88
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM006,Emotional Validation,emotion,4,0.609
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM007,Emotional Intelligence,emotion,2,0.82
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM008,Affective Resonance,emotion,1,0.889
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM009,Joy Expression,emotion,1,0.707
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM010,Sadness Expression,emotion,2,0.941
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM011,Anger Expression,emotion,3,0.729
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM012,Fear Expression,emotion,3,0.888
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM013,Surprise Expression,emotion,5,0.707
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM014,Disgust Expression,emotion,4,0.667
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM015,Trust Signaling,emotion,3,0.943
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM016,Anticipation Expression,emotion,5,0.966
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM017,Emotional Consistency,emotion,3,0.924
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM018,Emotional Appropriateness,emotion,5,0.751
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM019,Warmth,emotion,2,0.874
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM020,Coldness Avoidance,emotion,3,0.841
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM021,Enthusiasm Level,emotion,4,0.721
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM022,Concern Expression,emotion,5,0.79
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM023,Compassion Signaling,emotion,2,0.72
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM024,Encouragement Appropriateness,emotion,3,0.603
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM025,Comfort Provision,emotion,4,0.872
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM026,Emotional Support Quality,emotion,3,0.714
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM027,Reassurance Appropriateness,emotion,4,0.71
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM028,Frustration Management,emotion,4,0.753
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM029,Patience Expression,emotion,4,0.956
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM030,Optimism Calibration,emotion,3,0.812
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM031,Pessimism Avoidance,emotion,4,0.823
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM032,Anxiety Sensitivity,emotion,4,0.851
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM033,Grief Sensitivity,emotion,4,0.6
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM034,Loneliness Acknowledgment,emotion,1,0.566
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM035,Pride Expression,emotion,5,0.6
CONV001,customer_support,1,user,"Hi, I ordered a laptop 2 weeks ago and it still hasn't arrived. My order number is #12345.",EM036,Shame Sensitivity,emotion,3,0.781
